City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Los Angeles,1984,Aquatics,Water polo,water polo,"FIGUEROA, Gary Lee",Men,USA,United States,M,Silver
Los Angeles,1984,Aquatics,Water polo,water polo,"RÖHLE, Peter",Men,FRG,West Germany,M,Bronze
Los Angeles,1984,Aquatics,Water polo,water polo,"PETROVIC, Zoran",Men,YUG,Yugoslavia,M,Gold
Los Angeles,1984,Aquatics,Water polo,water polo,"LUSIC, Deni",Men,YUG,Yugoslavia,M,Gold
Los Angeles,1984,Aquatics,Water polo,water polo,"VARGAS, Joseph Michael",Men,USA,United States,M,Silver
Los Angeles,1984,Aquatics,Water polo,water polo,"SVENDSEN, Jon Howard",Men,USA,United States,M,Silver
Los Angeles,1984,Archery,Archery,individual FITA round,"KIM, Jin-Ho",Women,KOR,"Korea, South",W,Bronze
Los Angeles,1984,Archery,Archery,individual FITA round,"MCKINNEY, Richard Lee",Men,USA,United States,M,Silver
Los Angeles,1984,Archery,Archery,individual FITA round,"YAMAMOTO, Hiroshi",Men,JPN,Japan,M,Bronze
Los Angeles,1984,Archery,Archery,individual FITA round,"SEO, Hyang-Soon",Women,KOR,"Korea, South",W,Gold
Los Angeles,1984,Archery,Archery,individual FITA round,"PACE, Darrell Owen",Men,USA,United States,M,Gold
Los Angeles,1984,Archery,Archery,individual FITA round,"LI, Ling-Juan",Women,CHN,China,W,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"PETERS, Rotimi",Men,NGR,Nigeria,M,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"GODDARD-CALLENDER, Beverley",Women,GBR,United Kingdom,W,Bronze
Los Angeles,1984,Athletics,Athletics,high jump,"SJÖBERG, Patrick",Men,SWE,Sweden,M,Silver
Los Angeles,1984,Athletics,Athletics,4x100m relay,"TAYLOR-ISSAJENKO, Angella",Women,CAN,Canada,W,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"BRISCO-HOOKS, Valerie Ann",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,100m hurdles,"STRONG, Shirley",Women,GBR,United Kingdom,W,Silver
Los Angeles,1984,Athletics,Athletics,hammer throw,"TIAINEN, Juha",Men,FIN,Finland,M,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"LEATHERWOOD-KING, Lillie Mae",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,800m,"COE, Sebastian",Men,GBR,United Kingdom,M,Silver
Los Angeles,1984,Athletics,Athletics,4x100m relay,"HUNTE-OAKES, Heather",Women,GBR,United Kingdom,W,Bronze
Los Angeles,1984,Athletics,Athletics,shot put,"LOSCH, Claudia",Women,FRG,West Germany,W,Gold
Los Angeles,1984,Athletics,Athletics,20km walk,"GONZALEZ, Raul",Men,MEX,Mexico,M,Silver
Los Angeles,1984,Athletics,Athletics,100m,"OTTEY-PAGE, Merlene",Women,JAM,Jamaica,W,Bronze
Los Angeles,1984,Athletics,Athletics,400m hurdles,"BROWN, Judith Lynne",Women,USA,United States,W,Silver
Los Angeles,1984,Athletics,Athletics,4x100m relay,"GRADDY, Samuel Louis",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,4x100m relay,"BROWN, Alice Regina",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,shot put,"LOGHIN, Mihaela",Women,ROU,Romania,W,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"AKABUSI, Kriss Kezie Uche",Men,GBR,United Kingdom,M,Silver
Los Angeles,1984,Athletics,Athletics,1500m,"COE, Sebastian",Men,GBR,United Kingdom,M,Gold
Los Angeles,1984,Athletics,Athletics,long jump,"LEWIS, Carl",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,800m,"LOVIN, Fita",Women,ROU,Romania,W,Bronze
Los Angeles,1984,Athletics,Athletics,shot put,"LAUT, David Lester",Men,USA,United States,M,Bronze
Los Angeles,1984,Athletics,Athletics,50km walk,"BELLUCCI, Sandro",Men,ITA,Italy,M,Bronze
Los Angeles,1984,Athletics,Athletics,4x400m relay,"COOK, Gary Peter",Men,GBR,United Kingdom,M,Silver
Los Angeles,1984,Athletics,Athletics,pole vault,"TULLY, Michael Scott",Men,USA,United States,M,Silver
Los Angeles,1984,Athletics,Athletics,high jump,"MEYFARTH, Ulrike",Women,FRG,West Germany,W,Gold
Los Angeles,1984,Athletics,Athletics,decathlon,"HINGSEN, Jurgen",Men,FRG,West Germany,M,Silver
Los Angeles,1984,Athletics,Athletics,decathlon,"WENTZ, Siegfried",Men,FRG,West Germany,M,Bronze
Los Angeles,1984,Athletics,Athletics,5000m,"LEITAO, Antonio",Men,POR,Portugal,M,Bronze
Los Angeles,1984,Athletics,Athletics,400m,"CHEESEBOROUGH, Chandra Danette",Women,USA,United States,W,Silver
Los Angeles,1984,Athletics,Athletics,marathon,"WAITZ-ANDERSEN, Grete",Women,NOR,Norway,W,Silver
Los Angeles,1984,Athletics,Athletics,800m,"BESLIU-MELINTE, Doina",Women,ROU,Romania,W,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"RICHARDSON-BRISCOE, Jillian",Women,CAN,Canada,W,Silver
Los Angeles,1984,Athletics,Athletics,discus throw,"DANNEBERG, Rolf",Men,FRG,West Germany,M,Gold
Los Angeles,1984,Athletics,Athletics,100m hurdles,"TURNER, Kim",Women,USA,United States,W,Bronze
Los Angeles,1984,Athletics,Athletics,200m,"BAPTISTE, Kirk",Men,USA,United States,M,Silver
Los Angeles,1984,Athletics,Athletics,400m,"BRISCO-HOOKS, Valerie Ann",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,javelin throw,"ELDEBRINK, Kenth",Men,SWE,Sweden,M,Bronze
Los Angeles,1984,Athletics,Athletics,200m,"JEFFERSON, Thomas Theodore",Men,USA,United States,M,Bronze
Los Angeles,1984,Athletics,Athletics,1500m,"CRAM, Stephen",Men,GBR,United Kingdom,M,Silver
Los Angeles,1984,Athletics,Athletics,4x100m relay,"HINDS, Sterling",Men,CAN,Canada,M,Bronze
Los Angeles,1984,Athletics,Athletics,200m,"BRISCO-HOOKS, Valerie Ann",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,100m hurdles,"CHARDONNET, Michele",Women,FRA,France,W,Bronze
Los Angeles,1984,Athletics,Athletics,100m,"ASHFORD, Evelyn",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"NIX, Sunder L.",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,100m,"LEWIS, Carl",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,20km walk,"DAMILANO, Maurizio",Men,ITA,Italy,M,Bronze
Los Angeles,1984,Athletics,Athletics,4x400m relay,"UGBUSIEN, Moses",Men,NGR,Nigeria,M,Bronze
Los Angeles,1984,Athletics,Athletics,50km walk,"GUSTAFSSON, Bo",Men,SWE,Sweden,M,Silver
Los Angeles,1984,Athletics,Athletics,4x100m relay,"LAWRENCE, Albert",Men,JAM,Jamaica,M,Silver
Los Angeles,1984,Athletics,Athletics,marathon,"TREACY, John",Men,IRL,Ireland,M,Silver
Los Angeles,1984,Athletics,Athletics,hammer throw,"PLOGHAUS, Klaus",Men,FRG,West Germany,M,Bronze
Los Angeles,1984,Athletics,Athletics,triple jump,"CONNOR, Keith",Men,GBR,United Kingdom,M,Bronze
Los Angeles,1984,Athletics,Athletics,hammer throw,"RIEHM, Karl-Hans",Men,FRG,West Germany,M,Silver
Los Angeles,1984,Athletics,Athletics,3000m,"SLY, Wendy",Women,GBR,United Kingdom,W,Silver
Los Angeles,1984,Athletics,Athletics,400m,"MCKAY, Antonio Ricardo",Men,USA,United States,M,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"WILLIAMS, Desai",Men,CAN,Canada,M,Bronze
Los Angeles,1984,Athletics,Athletics,1500m,"PUICA, Maricica",Women,ROU,Romania,W,Bronze
Los Angeles,1984,Athletics,Athletics,long jump,"IONESCU, Valeria (Vali)",Women,ROU,Romania,W,Silver
Los Angeles,1984,Athletics,Athletics,shot put,"CARTER, Michael D'Andrea",Men,USA,United States,M,Silver
Los Angeles,1984,Athletics,Athletics,3000m steeplechase,"KORIR, Julius",Men,KEN,Kenya,M,Gold
Los Angeles,1984,Athletics,Athletics,200m,"GRIFFITH-JOYNER, Florence",Women,USA,United States,W,Silver
Los Angeles,1984,Athletics,Athletics,50km walk,"GONZALEZ, Raul",Men,MEX,Mexico,M,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"MCKAY, Antonio Ricardo",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,400m hurdles,"EL MOUTAWAKEL, Nawal",Women,MAR,Morocco,W,Gold
Los Angeles,1984,Athletics,Athletics,javelin throw,"SANDERSON, Teresa",Women,GBR,United Kingdom,W,Gold
Los Angeles,1984,Athletics,Athletics,discus throw,"TACU-CRAICIUNESCU, Florenta",Women,ROU,Romania,W,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"BROWN, Ronald James",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,4x100m relay,"JOHNSON, Ben",Men,CAN,Canada,M,Bronze
Los Angeles,1984,Athletics,Athletics,400m,"SMALLWOOD-COOK, Kathryn",Women,GBR,United Kingdom,W,Bronze
Los Angeles,1984,Athletics,Athletics,1500m,"BESLIU-MELINTE, Doina",Women,ROU,Romania,W,Silver
Los Angeles,1984,Athletics,Athletics,javelin throw,"OTTLEY, David",Men,GBR,United Kingdom,M,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"KILLINGBECK, Molly",Women,CAN,Canada,W,Silver
Los Angeles,1984,Athletics,Athletics,4x100m relay,"SHARPE, Anthony",Men,CAN,Canada,M,Bronze
Los Angeles,1984,Athletics,Athletics,800m,"GALLAGHER, Kimberley Ann",Women,USA,United States,W,Silver
Los Angeles,1984,Athletics,Athletics,100m,"JOHNSON, Ben",Men,CAN,Canada,M,Bronze
Los Angeles,1984,Athletics,Athletics,800m,"JONES, Earl",Men,USA,United States,M,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"LEWIS, Carl",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,heptathlon,"NUNN-SAUNDERS-CEARNS, Glyniss Leanne",Women,AUS,Australia,W,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"HOWARD, Sherryl Frances",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,10000m,"MUSYOKI, Michael",Men,KEN,Kenya,M,Bronze
Los Angeles,1984,Athletics,Athletics,100m hurdles,"FITZGERALD-BROWN, Benita",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,4x100m relay,"SMALLWOOD-COOK, Kathryn",Women,GBR,United Kingdom,W,Bronze
Los Angeles,1984,Athletics,Athletics,4x400m relay,"GAUGEL, Heidi-Elke",Women,FRG,West Germany,W,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"BOLDEN, Jeanette",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,discus throw,"DENIZ, Leslie Jean",Women,USA,United States,W,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"PAYNE-WIGGINS, Marita",Women,CAN,Canada,W,Silver
Los Angeles,1984,Athletics,Athletics,high jump,"ZHU, Jian-Hua",Men,CHN,China,M,Bronze
Los Angeles,1984,Athletics,Athletics,javelin throw,"LILLAK, Kristiina",Women,FIN,Finland,W,Silver
Los Angeles,1984,Athletics,Athletics,javelin throw,"HARKONEN, Arto",Men,FIN,Finland,M,Gold
Los Angeles,1984,Athletics,Athletics,200m,"OTTEY-PAGE, Merlene",Women,JAM,Jamaica,W,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"STEWART, Ray",Men,JAM,Jamaica,M,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"BABERS, Alonzo C.",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"UTI, Sunday",Men,NGR,Nigeria,M,Bronze
Los Angeles,1984,Athletics,Athletics,triple jump,"CONLEY, Mike",Men,USA,United States,M,Silver
Los Angeles,1984,Athletics,Athletics,400m,"BABERS, Alonzo C.",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"ARMSTEAD, Raymond",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,10000m,"COVA, Alberto",Men,ITA,Italy,M,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"THIMM-FINGER, Ute",Women,FRG,West Germany,W,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"BAILEY, Angela",Women,CAN,Canada,W,Silver
Los Angeles,1984,Athletics,Athletics,high jump,"SIMEONI, Sara",Women,ITA,Italy,W,Silver
Los Angeles,1984,Athletics,Athletics,pole vault,"QUINON, Pierre",Men,FRA,France,M,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"BENNETT, Todd Anthony",Men,GBR,United Kingdom,M,Silver
Los Angeles,1984,Athletics,Athletics,shot put,"ANDREI, Alessandro",Men,ITA,Italy,M,Gold
Los Angeles,1984,Athletics,Athletics,1500m,"DORIO, Gabriella",Women,ITA,Italy,W,Gold
Los Angeles,1984,Athletics,Athletics,4x100m relay,"PAYNE-WIGGINS, Marita",Women,CAN,Canada,W,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"CROOKS, Charmaine",Women,CAN,Canada,W,Silver
Los Angeles,1984,Athletics,Athletics,marathon,"BENOIT, Joan",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,110m hurdles,"BRYGGARE, Arto",Men,FIN,Finland,M,Bronze
Los Angeles,1984,Athletics,Athletics,marathon,"MOTA, Rosa",Women,POR,Portugal,W,Bronze
Los Angeles,1984,Athletics,Athletics,long jump,"HEARNSHAW, Susan",Women,GBR,United Kingdom,W,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"QUARRIE, Donald",Men,JAM,Jamaica,M,Silver
Los Angeles,1984,Athletics,Athletics,discus throw,"WILKINS, Malcolm Maurice",Men,USA,United States,M,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"CHEESEBOROUGH, Chandra Danette",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,marathon,"LOPES, Carlos",Men,POR,Portugal,M,Gold
Los Angeles,1984,Athletics,Athletics,400m hurdles,"MOSES, Edwin",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,100m,"BROWN, Alice Regina",Women,USA,United States,W,Silver
Los Angeles,1984,Athletics,Athletics,400m hurdles,"COJOCARU, Cristina",Women,ROU,Romania,W,Bronze
Los Angeles,1984,Athletics,Athletics,20km walk,"CANTO GUDINO, Ernesto",Men,MEX,Mexico,M,Gold
Los Angeles,1984,Athletics,Athletics,4x100m relay,"CHEESEBOROUGH, Chandra Danette",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,800m,"CRUZ, Joaquim",Men,BRA,Brazil,M,Gold
Los Angeles,1984,Athletics,Athletics,marathon,"SPEDDING, Charles",Men,GBR,United Kingdom,M,Bronze
Los Angeles,1984,Athletics,Athletics,pole vault,"BELL, Earl Holmes",Men,USA,United States,M,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"GAREAU, France",Women,CAN,Canada,W,Silver
Los Angeles,1984,Athletics,Athletics,long jump,"HONEY, Gary",Men,AUS,Australia,M,Silver
Los Angeles,1984,Athletics,Athletics,3000m,"WILLIAMS, Lynn",Women,CAN,Canada,W,Bronze
Los Angeles,1984,Athletics,Athletics,3000m,"PUICA, Maricica",Women,ROU,Romania,W,Gold
Los Angeles,1984,Athletics,Athletics,4x100m relay,"SMITH, Calvin",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,triple jump,"JOYNER, Alfredrick Alphonzo",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,400m,"TIACOH, Gabriel",Men,CIV,Cote d'Ivoire,M,Silver
Los Angeles,1984,Athletics,Athletics,javelin throw,"WHITBREAD, Fatima",Women,GBR,United Kingdom,W,Bronze
Los Angeles,1984,Athletics,Athletics,heptathlon,"JOYNER-KERSEE, Jackie",Women,USA,United States,W,Silver
Los Angeles,1984,Athletics,Athletics,5000m,"AOUITA, Said",Men,MAR,Morocco,M,Gold
Los Angeles,1984,Athletics,Athletics,heptathlon,"EVERTS, Sabine",Women,FRG,West Germany,W,Bronze
Los Angeles,1984,Athletics,Athletics,discus throw,"STALMAN, Ria G.",Women,NED,Netherlands,W,Gold
Los Angeles,1984,Athletics,Athletics,4x100m relay,"JACOBS, Simmone",Women,GBR,United Kingdom,W,Bronze
Los Angeles,1984,Athletics,Athletics,3000m steeplechase,"DIEMER, Brian Lee",Men,USA,United States,M,Bronze
Los Angeles,1984,Athletics,Athletics,110m hurdles,"KINGDOM, Roger",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,110m hurdles,"FOSTER, Gregory",Men,USA,United States,M,Silver
Los Angeles,1984,Athletics,Athletics,3000m steeplechase,"MAHMOUD, Joseph",Men,FRA,France,M,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"BROWN, Philip Andrew",Men,GBR,United Kingdom,M,Silver
Los Angeles,1984,Athletics,Athletics,high jump,"MÖGENBURG, Dietmar",Men,FRG,West Germany,M,Gold
Los Angeles,1984,Athletics,Athletics,1500m,"ABASCAL GOMEZ, Jose Manuel",Men,ESP,Spain,M,Bronze
Los Angeles,1984,Athletics,Athletics,400m hurdles,"HARRIS, Daniel Lee",Men,USA,United States,M,Silver
Los Angeles,1984,Athletics,Athletics,decathlon,"THOMPSON, Daley",Men,GBR,United Kingdom,M,Gold
Los Angeles,1984,Athletics,Athletics,100m,"GRADDY, Samuel Louis",Men,USA,United States,M,Silver
Los Angeles,1984,Athletics,Athletics,pole vault,"VIGNERON, Thierry",Men,FRA,France,M,Bronze
Los Angeles,1984,Athletics,Athletics,200m,"LEWIS, Carl",Men,USA,United States,M,Gold
Los Angeles,1984,Athletics,Athletics,long jump,"CUSMIR-STANCIU, Anisoara",Women,ROU,Romania,W,Gold
Los Angeles,1984,Athletics,Athletics,shot put,"MULHALL-MARTIN, Gael",Women,AUS,Australia,W,Bronze
Los Angeles,1984,Athletics,Athletics,long jump,"EVANGELISTI, Giovanni",Men,ITA,Italy,M,Bronze
Los Angeles,1984,Athletics,Athletics,5000m,"RYFFEL, Markus",Men,SUI,Switzerland,M,Silver
Los Angeles,1984,Athletics,Athletics,discus throw,"POWELL, John Gates",Men,USA,United States,M,Bronze
Los Angeles,1984,Athletics,Athletics,400m hurdles,"SCHMID, Harald",Men,FRG,West Germany,M,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"ASHFORD, Evelyn",Women,USA,United States,W,Gold
Los Angeles,1984,Athletics,Athletics,4x400m relay,"EGBUNIKE, Innocent",Men,NGR,Nigeria,M,Bronze
Los Angeles,1984,Athletics,Athletics,high jump,"HUNTLEY, Johanna Luann",Women,USA,United States,W,Bronze
Los Angeles,1984,Athletics,Athletics,10000m,"MCLEOD, Michael",Men,GBR,United Kingdom,M,Silver
Los Angeles,1984,Athletics,Athletics,4x400m relay,"SCHULTE-MATTLER-SCHMIDT, Heike",Women,FRG,West Germany,W,Bronze
Los Angeles,1984,Athletics,Athletics,4x400m relay,"BUSSMANN, Gabriele",Women,FRG,West Germany,W,Bronze
Los Angeles,1984,Athletics,Athletics,4x100m relay,"MEGHOO, Gregory",Men,JAM,Jamaica,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"MULLIN, Christopher Paul",Men,USA,United States,M,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"PARK, Yang-Gae",Women,KOR,"Korea, South",W,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"VUKICEVIC, Branko",Men,YUG,Yugoslavia,M,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"LEE, Hyung-Sook",Women,KOR,"Korea, South",W,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"LLORENTE GENTO, Jose Luis",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"EDWARDS, Teresa",Women,USA,United States,W,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"MILLER, Cheryl Deann",Women,USA,United States,W,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"KLEINE, Joseph William",Men,USA,United States,M,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"MARGALL TAULER, Jose Maria",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"MULKEY, Kimberly Duane",Women,USA,United States,W,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"MOON, Kyung-Ja",Women,KOR,"Korea, South",W,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"DE LA CRUZ FERMANELLI, Juan Domingo",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"MUTAPCIC, Emir",Men,YUG,Yugoslavia,M,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"LEE, Mi-Ja",Women,KOR,"Korea, South",W,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"BOSWELL, Catherine La Ora",Women,USA,United States,W,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"MCGEE, Pamela Denise",Women,USA,United States,W,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"ZORKIC, Nebojsa",Men,YUG,Yugoslavia,M,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"JORDAN, Michael",Men,USA,United States,M,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"ALFORD, Steven Todd",Men,USA,United States,M,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"WOODARD, Lynette",Women,USA,United States,W,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"TISDALE, Wayman Lawrence",Men,USA,United States,M,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"XIU, Li-Juan",Women,CHN,China,W,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"SOLOZABAL, Ignacio",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"ZIZIC, Rajko",Men,YUG,Yugoslavia,M,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"MENKEN-SCHAUDT, Carol Jean",Women,USA,United States,W,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"SUNG, Jung-A",Women,KOR,"Korea, South",W,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"PETROVIC, Aleksandar",Men,YUG,Yugoslavia,M,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"LIU, Qing",Women,CHN,China,W,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"JIMENEZ FERNANDEZ, Andres",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"SAN EPIFANIO RUIZ, Juan Antonio",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"LOPEZ, Juan Maria",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"MARTIN ESPINA, Fernando",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"ROBERTSON, Alvin Cyrrale",Men,USA,United States,M,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"KIM, Hwa-Soon",Women,KOR,"Korea, South",W,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"KONCAK, Jon Francis",Men,USA,United States,M,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"NOBLE, Cindy Jo.",Women,USA,United States,W,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"WOOD, Leonard III",Men,USA,United States,M,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"KIM, Young-Hee",Women,KOR,"Korea, South",W,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"BEIRAN LOZANO, Jose Manuel",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"HENRY, Ludi ""Lea""",Women,USA,United States,W,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"ZHENG, Haixia",Women,CHN,China,W,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"FLEMING, Vernon",Men,USA,United States,M,Gold
Los Angeles,1984,Basketball,Basketball,basketball,"ZHANG, Yue-Qin",Women,CHN,China,W,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"CHOI, Kyung-Hee",Women,KOR,"Korea, South",W,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"BA, Yan",Women,CHN,China,W,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"CHOI, Aei-Young",Women,KOR,"Korea, South",W,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"SONG, Xiao-Bo",Women,CHN,China,W,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"ROMAY PEREIRO, Fernando",Men,ESP,Spain,M,Silver
Los Angeles,1984,Basketball,Basketball,basketball,"RADOVANOVIC, Ratko",Men,YUG,Yugoslavia,M,Bronze
Los Angeles,1984,Basketball,Basketball,basketball,"ARCEGA APERTE, Fernando",Men,ESP,Spain,M,Silver
